Rodada;Data;Horário;Mandante;Visitante;Mandante Placar;Visitante Placar;season;Estado Mandante;Estado Visitante
29;05/10/2016;21:00:00;Santos-SP;Fluminense-RJ;2;1;2016;BA;PR
29;05/10/2016;21:00:00;Corinthians-SP;Atletico-MG;0;0;2016;SC;BA
29;05/10/2016;21:45:00;Sport-PE;Sao Paulo-SP;1;1;2016;SP;RS
29;06/10/2016;19:30:00;Internacional-RS;Coritiba-PR;1;0;2016;RS;SP
29;08/10/2016;21:00:00;Cruzeiro-MG;Ponte Preta-SP;2;0;2016;RJ;MG
29;09/10/2016;17:00:00;America-MG;Palmeiras-SP;0;2;2016;PR;PE
29;09/10/2016;17:00:00;Flamengo-RJ;Santa Cruz-PE;3;0;2016;MG;MG
29;09/10/2016;17:00:00;Figueirense-SC;Botafogo-RJ;0;1;2016;CE;RJ
30;12/10/2016;11:00:00;Chapecoense-SC;Sport-PE;3;0;2016;RJ;BA
30;12/10/2016;19:30:00;Coritiba-PR;Figueirense-SC;0;0;2016;MG;RS
30;12/10/2016;21:45:00;Botafogo-RJ;Internacional-RS;1;0;2016;SP;PR
30;12/10/2016;21:45:00;Santa Cruz-PE;Corinthians-SP;2;4;2016;PE;RJ
30;13/10/2016;19:30:00;Atletico-MG;America-MG;3;0;2016;BA;SP
